algorithm,seed,iteration,timestep,episode_return_mean,avg_latency_ms,p99_latency_ms,avg_energy_J,throughput_tps,load_balance_jain
IPPO,0,,962560,-2389.104041685729,5827.04436522839,15661.83748197059,5.691142138813017,,
IPPO,0,,966656,-2393.509110116275,5827.04436522839,15661.83748197059,5.691142138813017,,
IPPO,0,,970752,-2389.5734027265107,5827.04436522839,15661.83748197059,5.691142138813017,,
IPPO,0,,974848,-2384.322742444975,5827.04436522839,15661.83748197059,5.691142138813017,,
IPPO,0,,978944,-2382.8089194001427,5827.04436522839,15661.83748197059,5.691142138813017,,
IPPO,0,,983040,-2380.7431558178314,5827.04436522839,15661.83748197059,5.691142138813017,,
IPPO,0,,987136,-2383.3580531729153,5827.04436522839,15661.83748197059,5.691142138813017,,
IPPO,0,,991232,-2376.4838957088186,5827.04436522839,15661.83748197059,5.691142138813017,,
IPPO,0,,995328,-2380.69226914006,5827.04436522839,15661.83748197059,5.691142138813017,,
IPPO,0,,999424,-2375.6764519475987,5827.04436522839,15661.83748197059,5.691142138813017,,
IPPO,0,,1003520,-2380.6798718630034,5827.04436522839,15661.83748197059,5.691142138813017,,
IPPO,0,,1007616,-2366.7881888534016,5827.04436522839,15661.83748197059,5.691142138813017,,
IPPO,0,,1011712,-2366.416577859671,5803.344663566788,15869.565210383182,5.719723999353593,,
IPPO,0,,1015808,-2359.8491815763955,5803.344663566788,15869.565210383182,5.719723999353593,,
IPPO,0,,1019904,-2367.9871668368523,5803.344663566788,15869.565210383182,5.719723999353593,,
IPPO,0,,1024000,-2364.5547102605715,5803.344663566788,15869.565210383182,5.719723999353593,,
IPPO,0,,1028096,-2370.270823532977,5803.344663566788,15869.565210383182,5.719723999353593,,
IPPO,0,,1032192,-2367.6127546332045,5803.344663566788,15869.565210383182,5.719723999353593,,
IPPO,0,,1036288,-2365.264082181521,5803.344663566788,15869.565210383182,5.719723999353593,,
IPPO,0,,1040384,-2367.962406757037,5803.344663566788,15869.565210383182,5.719723999353593,,
IPPO,0,,1044480,-2374.362604665164,5803.344663566788,15869.565210383182,5.719723999353593,,
IPPO,0,,1048576,-2376.6859208396227,5803.344663566788,15869.565210383182,5.719723999353593,,
IPPO,0,,1052672,-2362.6386223066097,5803.344663566788,15869.565210383182,5.719723999353593,,
IPPO,0,,1056768,-2355.026911924722,5803.344663566788,15869.565210383182,5.719723999353593,,
IPPO,0,,1060864,-2355.0816980820537,5803.344663566788,15869.565210383182,5.719723999353593,,
IPPO,0,,1064960,-2356.0762925567387,5374.468057292617,13916.035878342027,6.094125020270139,,
IPPO,0,,1069056,-2362.159733445262,5374.468057292617,13916.035878342027,6.094125020270139,,
IPPO,0,,1073152,-2357.9186141504238,5374.468057292617,13916.035878342027,6.094125020270139,,
IPPO,0,,1077248,-2338.752447297328,5374.468057292617,13916.035878342027,6.094125020270139,,
IPPO,0,,1081344,-2343.793957377093,5374.468057292617,13916.035878342027,6.094125020270139,,
IPPO,0,,1085440,-2345.8700009473805,5374.468057292617,13916.035878342027,6.094125020270139,,
IPPO,0,,1089536,-2353.8231892939393,5374.468057292617,13916.035878342027,6.094125020270139,,
IPPO,0,,1093632,-2342.8901387860237,5374.468057292617,13916.035878342027,6.094125020270139,,
IPPO,0,,1097728,-2345.7430217390392,5374.468057292617,13916.035878342027,6.094125020270139,,
IPPO,0,,1101824,-2347.1137468492234,5374.468057292617,13916.035878342027,6.094125020270139,,
IPPO,0,,1105920,-2349.8667181985556,5374.468057292617,13916.035878342027,6.094125020270139,,
IPPO,0,,1110016,-2346.9118191310313,5374.468057292617,13916.035878342027,6.094125020270139,,
IPPO,0,,1114112,-2352.464534608677,5374.468057292617,13916.035878342027,6.094125020270139,,
IPPO,0,,1118208,-2348.7798478053883,5648.7313532550625,14161.37576720237,5.835939080171762,,
IPPO,0,,1122304,-2354.2494443090945,5648.7313532550625,14161.37576720237,5.835939080171762,,
IPPO,0,,1126400,-2350.322431470823,5648.7313532550625,14161.37576720237,5.835939080171762,,
IPPO,0,,1130496,-2343.8761078039715,5648.7313532550625,14161.37576720237,5.835939080171762,,
IPPO,0,,1134592,-2340.950101980937,5648.7313532550625,14161.37576720237,5.835939080171762,,
IPPO,0,,1138688,-2336.3222702121498,5648.7313532550625,14161.37576720237,5.835939080171762,,
IPPO,0,,1142784,-2327.063134998888,5648.7313532550625,14161.37576720237,5.835939080171762,,
IPPO,0,,1146880,-2325.6268686317267,5648.7313532550625,14161.37576720237,5.835939080171762,,
IPPO,0,,1150976,-2324.928061516642,5648.7313532550625,14161.37576720237,5.835939080171762,,
IPPO,0,,1155072,-2333.974268012843,5648.7313532550625,14161.37576720237,5.835939080171762,,
IPPO,0,,1159168,-2323.5348377112905,5648.7313532550625,14161.37576720237,5.835939080171762,,
IPPO,0,,1163264,-2316.272477224269,5648.7313532550625,14161.37576720237,5.835939080171762,,
IPPO,0,,1167360,-2318.5618742564784,5648.7313532550625,14161.37576720237,5.835939080171762,,
IPPO,0,,1171456,-2313.90858477062,5808.403675631352,16990.06926445391,5.85511761222986,,
IPPO,0,,1175552,-2329.566166115047,5808.403675631352,16990.06926445391,5.85511761222986,,
IPPO,0,,1179648,-2336.677753904162,5808.403675631352,16990.06926445391,5.85511761222986,,
IPPO,0,,1183744,-2334.9161949064282,5808.403675631352,16990.06926445391,5.85511761222986,,
IPPO,0,,1187840,-2328.1838742917835,5808.403675631352,16990.06926445391,5.85511761222986,,
IPPO,0,,1191936,-2326.3409026448394,5808.403675631352,16990.06926445391,5.85511761222986,,
IPPO,0,,1196032,-2319.999570462025,5808.403675631352,16990.06926445391,5.85511761222986,,
IPPO,0,,1200128,-2321.4724125715406,5808.403675631352,16990.06926445391,5.85511761222986,,
IPPO,0,,1204224,-2319.332286007308,5808.403675631352,16990.06926445391,5.85511761222986,,
IPPO,0,,1208320,-2329.1256942390364,5808.403675631352,16990.06926445391,5.85511761222986,,
IPPO,0,,1212416,-2332.3439346292544,5808.403675631352,16990.06926445391,5.85511761222986,,
IPPO,0,,1216512,-2318.509330488808,5808.403675631352,16990.06926445391,5.85511761222986,,
IPPO,0,,1220608,-2317.393517907225,5808.403675631352,16990.06926445391,5.85511761222986,,
IPPO,0,,1224704,-2311.6747604366115,5934.167153199901,17180.757600392702,5.887666165068028,,
IPPO,0,,1228800,-2311.1055104383254,5934.167153199901,17180.757600392702,5.887666165068028,,
IPPO,0,,1232896,-2317.5211617019436,5934.167153199901,17180.757600392702,5.887666165068028,,
IPPO,0,,1236992,-2324.627400804542,5934.167153199901,17180.757600392702,5.887666165068028,,
IPPO,0,,1241088,-2326.6090740645454,5934.167153199901,17180.757600392702,5.887666165068028,,
IPPO,0,,1245184,-2329.66940643653,5934.167153199901,17180.757600392702,5.887666165068028,,
IPPO,0,,1249280,-2341.023141556012,5934.167153199901,17180.757600392702,5.887666165068028,,
IPPO,0,,1253376,-2335.9473964697863,5934.167153199901,17180.757600392702,5.887666165068028,,
IPPO,0,,1257472,-2335.9595488250834,5934.167153199901,17180.757600392702,5.887666165068028,,
IPPO,0,,1261568,-2344.112427996408,5934.167153199901,17180.757600392702,5.887666165068028,,
IPPO,0,,1265664,-2345.7727194692525,5934.167153199901,17180.757600392702,5.887666165068028,,
IPPO,0,,1269760,-2342.7527236839096,5934.167153199901,17180.757600392702,5.887666165068028,,
IPPO,0,,1273856,-2340.6099023510537,5934.167153199901,17180.757600392702,5.887666165068028,,
IPPO,0,,1277952,-2333.3138075384927,6266.769216877544,20349.056351095787,5.927724545026163,,
IPPO,0,,1282048,-2338.000383694105,6266.769216877544,20349.056351095787,5.927724545026163,,
IPPO,0,,1286144,-2347.0858942717155,6266.769216877544,20349.056351095787,5.927724545026163,,
IPPO,0,,1290240,-2348.4697198872364,6266.769216877544,20349.056351095787,5.927724545026163,,
IPPO,0,,1294336,-2356.0374053149444,6266.769216877544,20349.056351095787,5.927724545026163,,
IPPO,0,,1298432,-2360.742362046667,6266.769216877544,20349.056351095787,5.927724545026163,,
IPPO,0,,1302528,-2360.2841482482168,6266.769216877544,20349.056351095787,5.927724545026163,,
IPPO,0,,1306624,-2362.9774609596175,6266.769216877544,20349.056351095787,5.927724545026163,,
IPPO,0,,1310720,-2371.226541104662,6266.769216877544,20349.056351095787,5.927724545026163,,
IPPO,0,,1314816,-2373.1630170812796,6266.769216877544,20349.056351095787,5.927724545026163,,
IPPO,0,,1318912,-2372.701629589008,6266.769216877544,20349.056351095787,5.927724545026163,,
IPPO,0,,1323008,-2377.698491990823,6266.769216877544,20349.056351095787,5.927724545026163,,
IPPO,0,,1327104,-2374.0419583160233,6266.769216877544,20349.056351095787,5.927724545026163,,
IPPO,0,,1331200,-2375.282998004253,6549.947536166033,21431.391089129458,5.77078387851337,,
IPPO,0,,1335296,-2374.0943305379024,6549.947536166033,21431.391089129458,5.77078387851337,,
IPPO,0,,1339392,-2369.731161694379,6549.947536166033,21431.391089129458,5.77078387851337,,
IPPO,0,,1343488,-2368.4354964287604,6549.947536166033,21431.391089129458,5.77078387851337,,
IPPO,0,,1347584,-2359.646158317617,6549.947536166033,21431.391089129458,5.77078387851337,,
IPPO,0,,1351680,-2366.0090168180013,6549.947536166033,21431.391089129458,5.77078387851337,,
IPPO,0,,1355776,-2380.846843050765,6549.947536166033,21431.391089129458,5.77078387851337,,
IPPO,0,,1359872,-2383.773730976776,6549.947536166033,21431.391089129458,5.77078387851337,,
IPPO,0,,1363968,-2396.378731555177,6549.947536166033,21431.391089129458,5.77078387851337,,
IPPO,0,,1368064,-2406.747638034575,6549.947536166033,21431.391089129458,5.77078387851337,,
IPPO,0,,1372160,-2405.73583269746,6549.947536166033,21431.391089129458,5.77078387851337,,
IPPO,0,,1376256,-2415.245706318005,6549.947536166033,21431.391089129458,5.77078387851337,,
IPPO,0,,1380352,-2426.1539716527463,6549.947536166033,21431.391089129458,5.77078387851337,,
IPPO,0,,1384448,-2433.289142666749,7121.117760163043,30212.540737583826,5.642566840536256,,
IPPO,0,,1388544,-2442.352485232919,7121.117760163043,30212.540737583826,5.642566840536256,,
IPPO,0,,1392640,-2437.079189216226,7121.117760163043,30212.540737583826,5.642566840536256,,
IPPO,0,,1396736,-2438.2571130424344,7121.117760163043,30212.540737583826,5.642566840536256,,
IPPO,0,,1400832,-2441.3058481681464,7121.117760163043,30212.540737583826,5.642566840536256,,
IPPO,0,,1404928,-2438.521555632017,7121.117760163043,30212.540737583826,5.642566840536256,,
IPPO,0,,1409024,-2440.1541860161124,7121.117760163043,30212.540737583826,5.642566840536256,,
IPPO,0,,1413120,-2437.614502550315,7121.117760163043,30212.540737583826,5.642566840536256,,
IPPO,0,,1417216,-2448.97581518733,7121.117760163043,30212.540737583826,5.642566840536256,,
IPPO,0,,1421312,-2464.642517411563,7121.117760163043,30212.540737583826,5.642566840536256,,
IPPO,0,,1425408,-2467.8366732104946,7121.117760163043,30212.540737583826,5.642566840536256,,
IPPO,0,,1429504,-2480.6512756831157,7121.117760163043,30212.540737583826,5.642566840536256,,
IPPO,0,,1433600,-2486.0074089515156,7121.117760163043,30212.540737583826,5.642566840536256,,
IPPO,0,,1437696,-2491.1368014548084,7077.6688896965325,29765.52375535699,5.796170435508686,,
IPPO,0,,1441792,-2503.3676922695627,7077.6688896965325,29765.52375535699,5.796170435508686,,
IPPO,0,,1445888,-2508.5036520114836,7077.6688896965325,29765.52375535699,5.796170435508686,,
IPPO,0,,1449984,-2507.2565910278713,7077.6688896965325,29765.52375535699,5.796170435508686,,
IPPO,0,,1454080,-2511.113248105842,7077.6688896965325,29765.52375535699,5.796170435508686,,
IPPO,0,,1458176,-2511.5904733583407,7077.6688896965325,29765.52375535699,5.796170435508686,,
IPPO,0,,1462272,-2506.1422185365973,7077.6688896965325,29765.52375535699,5.796170435508686,,
IPPO,0,,1466368,-2504.7070650187075,7077.6688896965325,29765.52375535699,5.796170435508686,,
IPPO,0,,1470464,-2501.637153743808,7077.6688896965325,29765.52375535699,5.796170435508686,,
IPPO,0,,1474560,-2500.214890219098,7077.6688896965325,29765.52375535699,5.796170435508686,,
IPPO,0,,1478656,-2511.1559238390505,7077.6688896965325,29765.52375535699,5.796170435508686,,
IPPO,0,,1482752,-2503.3161519038977,7077.6688896965325,29765.52375535699,5.796170435508686,,
IPPO,0,,1486848,-2498.5300882884835,7077.6688896965325,29765.52375535699,5.796170435508686,,
IPPO,0,,1490944,-2488.479351633784,7151.3812359860485,29289.867084122234,5.6878831732286494,,
IPPO,0,,1495040,-2487.507819984869,7151.3812359860485,29289.867084122234,5.6878831732286494,,
IPPO,0,,1499136,-2477.764083409245,7151.3812359860485,29289.867084122234,5.6878831732286494,,
IPPO,0,,1503232,-2477.6282183325434,7151.3812359860485,29289.867084122234,5.6878831732286494,,
IPPO,0,,1507328,-2482.2571198210576,7151.3812359860485,29289.867084122234,5.6878831732286494,,
IPPO,0,,1511424,-2478.0238479425884,7151.3812359860485,29289.867084122234,5.6878831732286494,,
IPPO,0,,1515520,-2473.7116833217706,7151.3812359860485,29289.867084122234,5.6878831732286494,,
IPPO,0,,1519616,-2466.1843796384633,7151.3812359860485,29289.867084122234,5.6878831732286494,,
IPPO,0,,1523712,-2463.4062867967655,7151.3812359860485,29289.867084122234,5.6878831732286494,,
IPPO,0,,1527808,-2462.5009425380467,7151.3812359860485,29289.867084122234,5.6878831732286494,,
IPPO,0,,1531904,-2448.1395597340993,7151.3812359860485,29289.867084122234,5.6878831732286494,,
IPPO,0,,1536000,-2445.58046362156,7151.3812359860485,29289.867084122234,5.6878831732286494,,
IPPO,0,,1540096,-2441.225962244232,7151.3812359860485,29289.867084122234,5.6878831732286494,,
IPPO,0,,1544192,-2434.0486219407294,6649.0817765319935,27989.243487635664,5.819862240327694,,
IPPO,0,,1548288,-2434.093061964789,6649.0817765319935,27989.243487635664,5.819862240327694,,
IPPO,0,,1552384,-2430.0666071805567,6649.0817765319935,27989.243487635664,5.819862240327694,,
IPPO,0,,1556480,-2427.3413754658627,6649.0817765319935,27989.243487635664,5.819862240327694,,
IPPO,0,,1560576,-2426.286959883632,6649.0817765319935,27989.243487635664,5.819862240327694,,
IPPO,0,,1564672,-2437.9658517922708,6649.0817765319935,27989.243487635664,5.819862240327694,,
IPPO,0,,1568768,-2429.5364147757687,6649.0817765319935,27989.243487635664,5.819862240327694,,
IPPO,0,,1572864,-2434.3432798816734,6649.0817765319935,27989.243487635664,5.819862240327694,,
IPPO,0,,1576960,-2427.8667708329103,6649.0817765319935,27989.243487635664,5.819862240327694,,
IPPO,0,,1581056,-2425.447218603961,6649.0817765319935,27989.243487635664,5.819862240327694,,
IPPO,0,,1585152,-2422.2055249221658,6649.0817765319935,27989.243487635664,5.819862240327694,,
IPPO,0,,1589248,-2425.457508230799,6649.0817765319935,27989.243487635664,5.819862240327694,,
IPPO,0,,1593344,-2429.1894621756587,6649.0817765319935,27989.243487635664,5.819862240327694,,
IPPO,0,,1597440,-2430.0797912706403,6815.771089650491,31267.140096523777,5.9131300651715355,,
IPPO,0,,1601536,-2436.644816804751,6815.771089650491,31267.140096523777,5.9131300651715355,,
IPPO,0,,1605632,-2423.8896475108745,6815.771089650491,31267.140096523777,5.9131300651715355,,
IPPO,0,,1609728,-2434.6342777211016,6815.771089650491,31267.140096523777,5.9131300651715355,,
IPPO,0,,1613824,-2432.9150176698954,6815.771089650491,31267.140096523777,5.9131300651715355,,
IPPO,0,,1617920,-2437.683598514328,6815.771089650491,31267.140096523777,5.9131300651715355,,
IPPO,0,,1622016,-2438.7363965818063,6815.771089650491,31267.140096523777,5.9131300651715355,,
IPPO,0,,1626112,-2439.696157864829,6815.771089650491,31267.140096523777,5.9131300651715355,,
IPPO,0,,1630208,-2445.665919567997,6815.771089650491,31267.140096523777,5.9131300651715355,,
IPPO,0,,1634304,-2448.251768251259,6815.771089650491,31267.140096523777,5.9131300651715355,,
IPPO,0,,1638400,-2443.3126037518145,6815.771089650491,31267.140096523777,5.9131300651715355,,
IPPO,0,,1642496,-2443.1673922836653,6815.771089650491,31267.140096523777,5.9131300651715355,,
IPPO,0,,1646592,-2446.7780972121127,6815.771089650491,31267.140096523777,5.9131300651715355,,
IPPO,0,,1650688,-2438.6180476285376,7047.626377523446,31124.67630875786,5.611970317790169,,
IPPO,0,,1654784,-2446.0468292833057,7047.626377523446,31124.67630875786,5.611970317790169,,
IPPO,0,,1658880,-2446.054899328549,7047.626377523446,31124.67630875786,5.611970317790169,,
IPPO,0,,1662976,-2436.812961673924,7047.626377523446,31124.67630875786,5.611970317790169,,
IPPO,0,,1667072,-2437.1900001429754,7047.626377523446,31124.67630875786,5.611970317790169,,
IPPO,0,,1671168,-2436.7551474333486,7047.626377523446,31124.67630875786,5.611970317790169,,
IPPO,0,,1675264,-2438.931906476071,7047.626377523446,31124.67630875786,5.611970317790169,,
IPPO,0,,1679360,-2438.4563042084965,7047.626377523446,31124.67630875786,5.611970317790169,,
IPPO,0,,1683456,-2441.763827969934,7047.626377523446,31124.67630875786,5.611970317790169,,
IPPO,0,,1687552,-2447.642726435288,7047.626377523446,31124.67630875786,5.611970317790169,,
IPPO,0,,1691648,-2464.27794433986,7047.626377523446,31124.67630875786,5.611970317790169,,
IPPO,0,,1695744,-2472.5952506927933,7047.626377523446,31124.67630875786,5.611970317790169,,
IPPO,0,,1699840,-2496.1685744312144,7047.626377523446,31124.67630875786,5.611970317790169,,
IPPO,0,,1703936,-2499.117192018262,8093.541949626893,42182.48306677868,5.58345398937755,,
IPPO,0,,1708032,-2510.4125938070447,8093.541949626893,42182.48306677868,5.58345398937755,,
IPPO,0,,1712128,-2527.14923238309,8093.541949626893,42182.48306677868,5.58345398937755,,
IPPO,0,,1716224,-2529.2930742384497,8093.541949626893,42182.48306677868,5.58345398937755,,
IPPO,0,,1720320,-2537.79652837706,8093.541949626893,42182.48306677868,5.58345398937755,,
IPPO,0,,1724416,-2540.672572716963,8093.541949626893,42182.48306677868,5.58345398937755,,
IPPO,0,,1728512,-2546.5823153225297,8093.541949626893,42182.48306677868,5.58345398937755,,
IPPO,0,,1732608,-2559.9271414214522,8093.541949626893,42182.48306677868,5.58345398937755,,
IPPO,0,,1736704,-2578.719185814387,8093.541949626893,42182.48306677868,5.58345398937755,,
IPPO,0,,1740800,-2592.7845143004984,8093.541949626893,42182.48306677868,5.58345398937755,,
IPPO,0,,1744896,-2599.7427628928626,8093.541949626893,42182.48306677868,5.58345398937755,,
IPPO,0,,1748992,-2617.399813876916,8093.541949626893,42182.48306677868,5.58345398937755,,
IPPO,0,,1753088,-2617.2038433002604,8093.541949626893,42182.48306677868,5.58345398937755,,
IPPO,0,,1757184,-2620.4915382058225,8415.80546382773,49178.19832331671,5.272259564495897,,
IPPO,0,,1761280,-2630.5361701177935,8415.80546382773,49178.19832331671,5.272259564495897,,
IPPO,0,,1765376,-2637.4210183323366,8415.80546382773,49178.19832331671,5.272259564495897,,
IPPO,0,,1769472,-2641.4670488712877,8415.80546382773,49178.19832331671,5.272259564495897,,
IPPO,0,,1773568,-2655.6128803890756,8415.80546382773,49178.19832331671,5.272259564495897,,
IPPO,0,,1777664,-2679.0640872823064,8415.80546382773,49178.19832331671,5.272259564495897,,
IPPO,0,,1781760,-2678.0157462583984,8415.80546382773,49178.19832331671,5.272259564495897,,
IPPO,0,,1785856,-2674.8727171308037,8415.80546382773,49178.19832331671,5.272259564495897,,
IPPO,0,,1789952,-2678.071542380314,8415.80546382773,49178.19832331671,5.272259564495897,,
IPPO,0,,1794048,-2681.580231034742,8415.80546382773,49178.19832331671,5.272259564495897,,
IPPO,0,,1798144,-2671.533124599423,8415.80546382773,49178.19832331671,5.272259564495897,,
IPPO,0,,1802240,-2675.96111424703,8415.80546382773,49178.19832331671,5.272259564495897,,
IPPO,0,,1806336,-2678.8304297767386,8415.80546382773,49178.19832331671,5.272259564495897,,
IPPO,0,,1810432,-2670.7651713218597,8537.166531928386,46194.63048489463,5.3007033976273,,
IPPO,0,,1814528,-2670.7705321084345,8537.166531928386,46194.63048489463,5.3007033976273,,
IPPO,0,,1818624,-2672.5456674186594,8537.166531928386,46194.63048489463,5.3007033976273,,
IPPO,0,,1822720,-2674.195003437614,8537.166531928386,46194.63048489463,5.3007033976273,,
IPPO,0,,1826816,-2678.1902302114277,8537.166531928386,46194.63048489463,5.3007033976273,,
IPPO,0,,1830912,-2687.504508924554,8537.166531928386,46194.63048489463,5.3007033976273,,
IPPO,0,,1835008,-2678.25748349469,8537.166531928386,46194.63048489463,5.3007033976273,,
IPPO,0,,1839104,-2684.570984654515,8537.166531928386,46194.63048489463,5.3007033976273,,
IPPO,0,,1843200,-2674.3760529995952,8537.166531928386,46194.63048489463,5.3007033976273,,
IPPO,0,,1847296,-2677.380544032858,8537.166531928386,46194.63048489463,5.3007033976273,,
IPPO,0,,1851392,-2678.9734434337934,8537.166531928386,46194.63048489463,5.3007033976273,,
IPPO,0,,1855488,-2676.6108939799174,8537.166531928386,46194.63048489463,5.3007033976273,,
IPPO,0,,1859584,-2675.7501173740598,8537.166531928386,46194.63048489463,5.3007033976273,,
IPPO,0,,1863680,-2678.536235218373,8410.384631426323,45848.52229744022,5.525860595856605,,
IPPO,0,,1867776,-2684.4181775680213,8410.384631426323,45848.52229744022,5.525860595856605,,
IPPO,0,,1871872,-2686.06664666584,8410.384631426323,45848.52229744022,5.525860595856605,,
IPPO,0,,1875968,-2679.255776300637,8410.384631426323,45848.52229744022,5.525860595856605,,
IPPO,0,,1880064,-2673.716073283076,8410.384631426323,45848.52229744022,5.525860595856605,,
IPPO,0,,1884160,-2679.209701329235,8410.384631426323,45848.52229744022,5.525860595856605,,
IPPO,0,,1888256,-2670.8131763217343,8410.384631426323,45848.52229744022,5.525860595856605,,
IPPO,0,,1892352,-2663.5073583108797,8410.384631426323,45848.52229744022,5.525860595856605,,
IPPO,0,,1896448,-2658.412936963317,8410.384631426323,45848.52229744022,5.525860595856605,,
IPPO,0,,1900544,-2660.141820142299,8410.384631426323,45848.52229744022,5.525860595856605,,
IPPO,0,,1904640,-2663.3315786387498,8410.384631426323,45848.52229744022,5.525860595856605,,
IPPO,0,,1908736,-2662.1677774935206,8410.384631426323,45848.52229744022,5.525860595856605,,
IPPO,0,,1912832,-2653.96432180414,8410.384631426323,45848.52229744022,5.525860595856605,,
IPPO,0,,1916928,-2668.610055446465,7898.483636593781,41932.21764505757,5.606882968706008,,
IPPO,0,,1921024,-2660.6393391226256,7898.483636593781,41932.21764505757,5.606882968706008,,
IPPO,0,,1925120,-2666.6120006767687,7898.483636593781,41932.21764505757,5.606882968706008,,
IPPO,0,,1929216,-2660.0701405180916,7898.483636593781,41932.21764505757,5.606882968706008,,
IPPO,0,,1933312,-2645.0371150392625,7898.483636593781,41932.21764505757,5.606882968706008,,
IPPO,0,,1937408,-2647.337422524321,7898.483636593781,41932.21764505757,5.606882968706008,,
IPPO,0,,1941504,-2632.2589643030283,7898.483636593781,41932.21764505757,5.606882968706008,,
IPPO,0,,1945600,-2634.82788742434,7898.483636593781,41932.21764505757,5.606882968706008,,
IPPO,0,,1949696,-2621.096798949149,7898.483636593781,41932.21764505757,5.606882968706008,,
IPPO,0,,1953792,-2619.8141211195207,7898.483636593781,41932.21764505757,5.606882968706008,,
IPPO,0,,1957888,-2624.934285834284,7898.483636593781,41932.21764505757,5.606882968706008,,
IPPO,0,,1961984,-2618.046271403965,7898.483636593781,41932.21764505757,5.606882968706008,,
IPPO,0,,1966080,-2595.5914236189706,7898.483636593781,41932.21764505757,5.606882968706008,,
IPPO,0,,1970176,-2595.485642709271,7567.612506439876,38077.3435950554,5.74604504215033,,
IPPO,0,,1974272,-2586.9851560552365,7567.612506439876,38077.3435950554,5.74604504215033,,
IPPO,0,,1978368,-2594.0905415047396,7567.612506439876,38077.3435950554,5.74604504215033,,
IPPO,0,,1982464,-2593.7849369464543,7567.612506439876,38077.3435950554,5.74604504215033,,
IPPO,0,,1986560,-2589.59796023163,7567.612506439876,38077.3435950554,5.74604504215033,,
IPPO,0,,1990656,-2590.003272053403,7567.612506439876,38077.3435950554,5.74604504215033,,
IPPO,0,,1994752,-2591.335401235856,7567.612506439876,38077.3435950554,5.74604504215033,,
IPPO,0,,1998848,-2582.8049624292603,7567.612506439876,38077.3435950554,5.74604504215033,,
IPPO,0,,2002944,-2581.512863729034,7567.612506439876,38077.3435950554,5.74604504215033,,
IPPO,0,,2007040,-2584.0198058640585,7567.612506439876,38077.3435950554,5.74604504215033,,
IPPO,0,,2011136,-2569.345619602511,7567.612506439876,38077.3435950554,5.74604504215033,,
IPPO,0,,2015232,-2566.4868501601354,7567.612506439876,38077.3435950554,5.74604504215033,,
IPPO,0,,2019328,-2549.883640508002,7567.612506439876,38077.3435950554,5.74604504215033,,
IPPO,0,,2023424,-2540.135200251729,7483.290355927306,38125.89329648491,5.603032916203428,,
IPPO,0,,2027520,-2532.458486859018,7483.290355927306,38125.89329648491,5.603032916203428,,
IPPO,0,,2031616,-2533.2537553880334,7483.290355927306,38125.89329648491,5.603032916203428,,
IPPO,0,,2035712,-2533.469751603666,7483.290355927306,38125.89329648491,5.603032916203428,,
IPPO,0,,2039808,-2532.144787558582,7483.290355927306,38125.89329648491,5.603032916203428,,
IPPO,0,,2043904,-2529.9000036604293,7483.290355927306,38125.89329648491,5.603032916203428,,
IPPO,0,,2048000,-2525.864578928382,7483.290355927306,38125.89329648491,5.603032916203428,,
IPPO,0,,2052096,-2528.6610644242087,7483.290355927306,38125.89329648491,5.603032916203428,,
IPPO,0,,2056192,-2524.990795746997,7483.290355927306,38125.89329648491,5.603032916203428,,
IPPO,0,,2060288,-2524.811743486889,7483.290355927306,38125.89329648491,5.603032916203428,,
IPPO,0,,2064384,-2533.887987500273,7483.290355927306,38125.89329648491,5.603032916203428,,
IPPO,0,,2068480,-2518.3071730309316,7483.290355927306,38125.89329648491,5.603032916203428,,
IPPO,0,,2072576,-2513.9897514121735,7483.290355927306,38125.89329648491,5.603032916203428,,
IPPO,0,,2076672,-2504.824917535722,6996.625612257245,38838.666400907314,6.452706370622975,,
IPPO,0,,2080768,-2503.9493417208064,6996.625612257245,38838.666400907314,6.452706370622975,,
IPPO,0,,2084864,-2499.0446912421235,6996.625612257245,38838.666400907314,6.452706370622975,,
IPPO,0,,2088960,-2497.9424574049003,6996.625612257245,38838.666400907314,6.452706370622975,,
IPPO,0,,2093056,-2487.417622730734,6996.625612257245,38838.666400907314,6.452706370622975,,
IPPO,0,,2097152,-2499.8442881862225,6996.625612257245,38838.666400907314,6.452706370622975,,
IPPO,0,,2101248,-2493.1943639871984,6996.625612257245,38838.666400907314,6.452706370622975,,
IPPO,0,,2105344,-2485.094783163192,6996.625612257245,38838.666400907314,6.452706370622975,,
IPPO,0,,2109440,-2483.058394534945,6996.625612257245,38838.666400907314,6.452706370622975,,
IPPO,0,,2113536,-2489.217974733552,6996.625612257245,38838.666400907314,6.452706370622975,,
IPPO,0,,2117632,-2488.301686183012,6996.625612257245,38838.666400907314,6.452706370622975,,
IPPO,0,,2121728,-2480.3546264215374,6996.625612257245,38838.666400907314,6.452706370622975,,
IPPO,0,,2125824,-2477.277496782801,6996.625612257245,38838.666400907314,6.452706370622975,,
IPPO,0,,2129920,-2478.4999007657543,7155.085960338429,45462.05633468162,6.420417924240771,,
IPPO,0,,2134016,-2474.6732390743828,7155.085960338429,45462.05633468162,6.420417924240771,,
IPPO,0,,2138112,-2478.5750251621175,7155.085960338429,45462.05633468162,6.420417924240771,,
IPPO,0,,2142208,-2476.0315020911203,7155.085960338429,45462.05633468162,6.420417924240771,,
IPPO,0,,2146304,-2472.8066167221596,7155.085960338429,45462.05633468162,6.420417924240771,,
IPPO,0,,2150400,-2468.77519690785,7155.085960338429,45462.05633468162,6.420417924240771,,
