algorithm,seed,timestep,reward
MADDPG,0,2530000,-4685.802065764829
MADDPG,0,2531000,-4674.709477131749
MADDPG,0,2532000,-4720.173910163418
MADDPG,0,2533000,-4662.184626012385
MADDPG,0,2534000,-4661.869679304896
MADDPG,0,2535000,-4706.368817631515
MADDPG,0,2536000,-4713.040345830467
MADDPG,0,2537000,-4683.027238481849
MADDPG,0,2538000,-4699.068124460536
MADDPG,0,2539000,-4672.283091788209
MADDPG,0,2540000,-4753.298059540664
MADDPG,0,2541000,-4733.20332107867
MADDPG,0,2542000,-4700.01416560073
MADDPG,0,2543000,-4725.109607152709
MADDPG,0,2544000,-4689.992233486479
MADDPG,0,2545000,-4675.451682433498
MADDPG,0,2546000,-4670.607093892745
MADDPG,0,2547000,-4713.2707411984975
MADDPG,0,2548000,-4670.1907047906925
MADDPG,0,2549000,-4708.894044653819
MADDPG,0,2550000,-4648.236921299614
MADDPG,0,2551000,-4701.134406669314
MADDPG,0,2552000,-4669.490135539367
MADDPG,0,2553000,-4704.469499010079
MADDPG,0,2554000,-4701.782767145979
MADDPG,0,2555000,-4703.362983615171
MADDPG,0,2556000,-4645.169465345148
MADDPG,0,2557000,-4701.899272259037
MADDPG,0,2558000,-4695.83782370215
MADDPG,0,2559000,-4669.32656107874
MADDPG,0,2560000,-4699.925112390518
MADDPG,0,2561000,-4718.072885443045
MADDPG,0,2562000,-4704.446731159572
MADDPG,0,2563000,-4683.857573694212
MADDPG,0,2564000,-4707.982050989853
MADDPG,0,2565000,-4684.9868601445905
MADDPG,0,2566000,-4669.219187420221
MADDPG,0,2567000,-4682.393217992093
MADDPG,0,2568000,-4736.707599599261
MADDPG,0,2569000,-4688.0315030591355
MADDPG,0,2570000,-4662.918942453635
MADDPG,0,2571000,-4675.001400774734
MADDPG,0,2572000,-4689.757126555469
MADDPG,0,2573000,-4677.662410604359
MADDPG,0,2574000,-4678.683647857692
MADDPG,0,2575000,-4734.0871756685665
MADDPG,0,2576000,-4745.080105821423
MADDPG,0,2577000,-4664.257344592221
MADDPG,0,2578000,-4692.207392908309
MADDPG,0,2579000,-4673.597431474564
MADDPG,0,2580000,-4674.608596120615
MADDPG,0,2581000,-4709.284409801389
MADDPG,0,2582000,-4711.6527726419135
MADDPG,0,2583000,-4694.852382561112
MADDPG,0,2584000,-4700.89803102309
MADDPG,0,2585000,-4660.126163838607
MADDPG,0,2586000,-4680.961988081907
MADDPG,0,2587000,-4711.2748561878525
MADDPG,0,2588000,-4723.831910558459
MADDPG,0,2589000,-4726.576370297654
MADDPG,0,2590000,-4710.043916122888
MADDPG,0,2591000,-4693.220261884661
MADDPG,0,2592000,-4730.9109133079555
MADDPG,0,2593000,-4698.613501191035
MADDPG,0,2594000,-4644.016483905097
MADDPG,0,2595000,-4680.836179710205
MADDPG,0,2596000,-4705.938050694198
MADDPG,0,2597000,-4675.002255697107
MADDPG,0,2598000,-4718.138016215772
MADDPG,0,2599000,-4687.478710011754
MADDPG,0,2600000,-4676.379901732853
MADDPG,0,2601000,-4678.175316207816
MADDPG,0,2602000,-4696.653798156552
MADDPG,0,2603000,-4699.5242414869135
MADDPG,0,2604000,-4692.267408625367
MADDPG,0,2605000,-4666.056003818148
MADDPG,0,2606000,-4713.630899850686
MADDPG,0,2607000,-4680.619569600817
MADDPG,0,2608000,-4721.5397834138275
MADDPG,0,2609000,-4701.215035184772
MADDPG,0,2610000,-4716.658203693905
MADDPG,0,2611000,-4659.422455150001
MADDPG,0,2612000,-4701.434315404492
MADDPG,0,2613000,-4695.42134951597
MADDPG,0,2614000,-4683.861447350854
MADDPG,0,2615000,-4672.474634246794
MADDPG,0,2616000,-4698.161198170766
MADDPG,0,2617000,-4678.933209974232
MADDPG,0,2618000,-4651.030106084339
MADDPG,0,2619000,-4692.835677844634
MADDPG,0,2620000,-4678.196515948698
MADDPG,0,2621000,-4666.654444696368
MADDPG,0,2622000,-4714.855645401562
MADDPG,0,2623000,-4695.842983321553
MADDPG,0,2624000,-4718.652742421708
MADDPG,0,2625000,-4698.491693142821
MADDPG,0,2626000,-4700.260523606297
MADDPG,0,2627000,-4670.784965544408
MADDPG,0,2628000,-4670.183363206563
MADDPG,0,2629000,-4656.342740727874
MADDPG,0,2630000,-4663.2413571142115
MADDPG,0,2631000,-4700.451395918327
MADDPG,0,2632000,-4692.4365135961125
MADDPG,0,2633000,-4692.4395335561085
MADDPG,0,2634000,-4671.855973875434
MADDPG,0,2635000,-4697.710727123637
MADDPG,0,2636000,-4666.3108207945115
MADDPG,0,2637000,-4708.823816351244
MADDPG,0,2638000,-4701.0323677378565
MADDPG,0,2639000,-4662.047498685177
MADDPG,0,2640000,-4696.4315863244865
MADDPG,0,2641000,-4686.2043617353565
MADDPG,0,2642000,-4680.4190463734785
MADDPG,0,2643000,-4691.224636082453
MADDPG,0,2644000,-4690.174401174987
MADDPG,0,2645000,-4691.057891504184
MADDPG,0,2646000,-4664.615202241814
MADDPG,0,2647000,-4671.26714203595
MADDPG,0,2648000,-4702.840077765409
MADDPG,0,2649000,-4664.627205174052
MADDPG,0,2650000,-4715.624504454948
MADDPG,0,2651000,-4723.698146348905
MADDPG,0,2652000,-4693.3787418272705
MADDPG,0,2653000,-4722.4911674260675
MADDPG,0,2654000,-4691.740305467811
MADDPG,0,2655000,-4684.80461084409
MADDPG,0,2656000,-4738.430951368701
MADDPG,0,2657000,-4705.385466649716
MADDPG,0,2658000,-4694.921214396387
MADDPG,0,2659000,-4683.187406902193
MADDPG,0,2660000,-4675.942872664955
MADDPG,0,2661000,-4653.939160336105
MADDPG,0,2662000,-4700.353946231569
MADDPG,0,2663000,-4701.924198201408
MADDPG,0,2664000,-4688.473448966252
MADDPG,0,2665000,-4712.091258868482
MADDPG,0,2666000,-4709.946027994703
MADDPG,0,2667000,-4707.779714194538
MADDPG,0,2668000,-4693.222300901146
MADDPG,0,2669000,-4658.396443469282
MADDPG,0,2670000,-4713.523064051403
MADDPG,0,2671000,-4663.7988442976575
MADDPG,0,2672000,-4672.043763524971
MADDPG,0,2673000,-4718.376448502468
MADDPG,0,2674000,-4661.719131462369
MADDPG,0,2675000,-4672.814689783206
MADDPG,0,2676000,-4654.276007141612
MADDPG,0,2677000,-4675.239020422776
MADDPG,0,2678000,-4704.07117056504
MADDPG,0,2679000,-4674.705205378462
MADDPG,0,2680000,-4660.667260965601
MADDPG,0,2681000,-4691.0174394445485
MADDPG,0,2682000,-4734.3736280622015
MADDPG,0,2683000,-4660.362696041733
MADDPG,0,2684000,-4700.782447249199
MADDPG,0,2685000,-4684.721968488318
MADDPG,0,2686000,-4702.276021228064
MADDPG,0,2687000,-4669.05085329374
MADDPG,0,2688000,-4659.140536292288
MADDPG,0,2689000,-4685.281910265609
MADDPG,0,2690000,-4689.013055263311
MADDPG,0,2691000,-4675.322957820423
MADDPG,0,2692000,-4675.639334533943
MADDPG,0,2693000,-4665.115334407795
MADDPG,0,2694000,-4692.309238071739
MADDPG,0,2695000,-4700.00801588333
MADDPG,0,2696000,-4683.308246526483
MADDPG,0,2697000,-4747.499480625306
MADDPG,0,2698000,-4719.777852705751
MADDPG,0,2699000,-4682.4772146470605
MADDPG,0,2700000,-4700.807343576043
MADDPG,0,2701000,-4687.320678139336
MADDPG,0,2702000,-4673.635958406404
MADDPG,0,2703000,-4657.31789941186
MADDPG,0,2704000,-4731.290369045551
MADDPG,0,2705000,-4694.485726380503
MADDPG,0,2706000,-4653.9616013440145
MADDPG,0,2707000,-4688.803827494183
MADDPG,0,2708000,-4747.370475251213
MADDPG,0,2709000,-4677.722546780589
MADDPG,0,2710000,-4656.616094716699
MADDPG,0,2711000,-4709.869904358751
MADDPG,0,2712000,-4664.095619213379
MADDPG,0,2713000,-4670.599463214973
MADDPG,0,2714000,-4711.064069687188
MADDPG,0,2715000,-4700.342930804951
MADDPG,0,2716000,-4677.112539376104
MADDPG,0,2717000,-4661.47998229013
MADDPG,0,2718000,-4722.858245436677
MADDPG,0,2719000,-4674.854533555199
MADDPG,0,2720000,-4629.481200800569
MADDPG,0,2721000,-4701.898188931807
MADDPG,0,2722000,-4670.654529499259
MADDPG,0,2723000,-4664.887498527788
MADDPG,0,2724000,-4694.288853902131
MADDPG,0,2725000,-4657.737852136168
MADDPG,0,2726000,-4724.848318573875
MADDPG,0,2727000,-4706.160174814979
MADDPG,0,2728000,-4723.649641469206
MADDPG,0,2729000,-4707.471189555364
MADDPG,0,2730000,-4680.354604524847
MADDPG,0,2731000,-4734.197821291959
MADDPG,0,2732000,-4699.963417034136
MADDPG,0,2733000,-4688.59602261154
MADDPG,0,2734000,-4708.151773272031
MADDPG,0,2735000,-4658.094661292357
MADDPG,0,2736000,-4682.6791607313535
MADDPG,0,2737000,-4690.75605569817
MADDPG,0,2738000,-4736.310456732088
MADDPG,0,2739000,-4727.154543461827
MADDPG,0,2740000,-4710.814623686401
MADDPG,0,2741000,-4703.84871798804
MADDPG,0,2742000,-4708.100521075611
MADDPG,0,2743000,-4676.319065140535
MADDPG,0,2744000,-4685.410708087307
MADDPG,0,2745000,-4689.3209180896065
MADDPG,0,2746000,-4696.274328126346
MADDPG,0,2747000,-4672.245905767736
MADDPG,0,2748000,-4659.063901614525
MADDPG,0,2749000,-4668.258581971184
MADDPG,0,2750000,-4662.92447499348
MADDPG,0,2751000,-4691.818665869182
MADDPG,0,2752000,-4732.904559435897
MADDPG,0,2753000,-4728.78534918586
MADDPG,0,2754000,-4666.171118903333
MADDPG,0,2755000,-4716.4570591001
MADDPG,0,2756000,-4665.430591859426
MADDPG,0,2757000,-4699.125306239195
MADDPG,0,2758000,-4704.964715036327
MADDPG,0,2759000,-4714.78626907364
MADDPG,0,2760000,-4700.568063593826
MADDPG,0,2761000,-4702.976377889619
MADDPG,0,2762000,-4692.352654597724
MADDPG,0,2763000,-4662.603472661566
MADDPG,0,2764000,-4698.984786132025
MADDPG,0,2765000,-4695.004042444857
MADDPG,0,2766000,-4664.110570724029
MADDPG,0,2767000,-4651.295731570686
MADDPG,0,2768000,-4742.269502435406
MADDPG,0,2769000,-4688.557572948259
MADDPG,0,2770000,-4700.053996375928
MADDPG,0,2771000,-4657.121553103337
MADDPG,0,2772000,-4678.067049283258
MADDPG,0,2773000,-4693.174977659506
MADDPG,0,2774000,-4693.749197535541
MADDPG,0,2775000,-4708.868251385528
MADDPG,0,2776000,-4685.247129680809
MADDPG,0,2777000,-4718.101320093092
MADDPG,0,2778000,-4684.609770378541
MADDPG,0,2779000,-4695.4282638128025
MADDPG,0,2780000,-4668.688084318811
MADDPG,0,2781000,-4671.216043384159
MADDPG,0,2782000,-4691.727464041844
MADDPG,0,2783000,-4689.787976985391
MADDPG,0,2784000,-4709.372920558256
MADDPG,0,2785000,-4696.616158505229
MADDPG,0,2786000,-4696.923573070527
MADDPG,0,2787000,-4677.939811768797
MADDPG,0,2788000,-4685.24429626571
MADDPG,0,2789000,-4713.350376081737
MADDPG,0,2790000,-4679.566414438287
MADDPG,0,2791000,-4670.923949833272
MADDPG,0,2792000,-4700.426170106042
MADDPG,0,2793000,-4679.810473841045
MADDPG,0,2794000,-4692.107367086833
MADDPG,0,2795000,-4693.689285202959
MADDPG,0,2796000,-4689.253146003634
MADDPG,0,2797000,-4645.3546525195225
MADDPG,0,2798000,-4706.301433932222
MADDPG,0,2799000,-4671.662891060504
MADDPG,0,2800000,-4734.947457240375
MADDPG,0,2801000,-4689.560140406367
MADDPG,0,2802000,-4663.061728505843
MADDPG,0,2803000,-4679.20100653157
MADDPG,0,2804000,-4686.711167125423
MADDPG,0,2805000,-4732.465553718753
MADDPG,0,2806000,-4680.251304481134
MADDPG,0,2807000,-4661.908151170129
MADDPG,0,2808000,-4693.897812298822
MADDPG,0,2809000,-4709.505550464727
MADDPG,0,2810000,-4652.671476376821
MADDPG,0,2811000,-4687.676238710873
MADDPG,0,2812000,-4699.104438560149
MADDPG,0,2813000,-4710.899180589913
MADDPG,0,2814000,-4689.603205937314
MADDPG,0,2815000,-4723.7838290778145
MADDPG,0,2816000,-4699.29521110613
MADDPG,0,2817000,-4689.473427553758
MADDPG,0,2818000,-4698.270731712512
MADDPG,0,2819000,-4660.209777586358
MADDPG,0,2820000,-4735.532603519162
MADDPG,0,2821000,-4691.227125648379
MADDPG,0,2822000,-4681.526660659847
MADDPG,0,2823000,-4729.133158343997
MADDPG,0,2824000,-4701.452902702174
MADDPG,0,2825000,-4679.470005853207
MADDPG,0,2826000,-4699.958511501093
MADDPG,0,2827000,-4695.739651811207
MADDPG,0,2828000,-4712.0899925247
MADDPG,0,2829000,-4684.184188433592
MADDPG,0,2830000,-4697.324003362453
MADDPG,0,2831000,-4699.187973139205
MADDPG,0,2832000,-4704.773823242695
MADDPG,0,2833000,-4684.3422162021
MADDPG,0,2834000,-4719.112542038395
MADDPG,0,2835000,-4699.126561021945
MADDPG,0,2836000,-4722.053191091479
MADDPG,0,2837000,-4669.302008601912
MADDPG,0,2838000,-4657.985872634514
MADDPG,0,2839000,-4690.616424705553
MADDPG,0,2840000,-4689.64046362643
MADDPG,0,2841000,-4720.953918152984
MADDPG,0,2842000,-4701.523907214628
MADDPG,0,2843000,-4699.886954643097
MADDPG,0,2844000,-4721.5767518346665
MADDPG,0,2845000,-4704.67919115204
MADDPG,0,2846000,-4724.154083064114
MADDPG,0,2847000,-4685.5230743377715
MADDPG,0,2848000,-4656.438175452992
MADDPG,0,2849000,-4696.269205672623
MADDPG,0,2850000,-4647.277092445354
MADDPG,0,2851000,-4703.04281107406
MADDPG,0,2852000,-4670.206499158806
MADDPG,0,2853000,-4676.28405367566
MADDPG,0,2854000,-4666.675187907414
MADDPG,0,2855000,-4656.192917620592
MADDPG,0,2856000,-4663.308870099564
MADDPG,0,2857000,-4699.8740281066275
MADDPG,0,2858000,-4685.768280911679
MADDPG,0,2859000,-4687.129226574462
MADDPG,0,2860000,-4676.349900706319
MADDPG,0,2861000,-4706.459325171739
MADDPG,0,2862000,-4667.832573075684
MADDPG,0,2863000,-4681.78561947286
MADDPG,0,2864000,-4686.893946666311
MADDPG,0,2865000,-4698.214819672987
MADDPG,0,2866000,-4672.036942431895
MADDPG,0,2867000,-4708.868682484452
MADDPG,0,2868000,-4696.523124991063
MADDPG,0,2869000,-4671.328190360308
MADDPG,0,2870000,-4723.194302293651
MADDPG,0,2871000,-4694.372142720525
MADDPG,0,2872000,-4680.2112100809745
MADDPG,0,2873000,-4698.785554759681
MADDPG,0,2874000,-4668.324142476714
MADDPG,0,2875000,-4711.938364356741
MADDPG,0,2876000,-4662.777985823568
MADDPG,0,2877000,-4686.830929290887
MADDPG,0,2878000,-4705.25028623806
MADDPG,0,2879000,-4689.308602831831
MADDPG,0,2880000,-4723.730771820368
MADDPG,0,2881000,-4704.75458085259
MADDPG,0,2882000,-4665.965889617701
MADDPG,0,2883000,-4753.061400985896
MADDPG,0,2884000,-4684.575195978619
MADDPG,0,2885000,-4675.328083927971
MADDPG,0,2886000,-4712.168002269025
MADDPG,0,2887000,-4678.067270838468
MADDPG,0,2888000,-4686.270320182859
MADDPG,0,2889000,-4662.363173715158
MADDPG,0,2890000,-4672.309863284859
MADDPG,0,2891000,-4714.15477346785
MADDPG,0,2892000,-4693.532975321745
MADDPG,0,2893000,-4714.174318480199
MADDPG,0,2894000,-4709.71295610493
MADDPG,0,2895000,-4696.385869602491
MADDPG,0,2896000,-4664.286275490926
MADDPG,0,2897000,-4716.321103835227
MADDPG,0,2898000,-4665.128075918119
MADDPG,0,2899000,-4719.391061343229
MADDPG,0,2900000,-4717.968878835322
MADDPG,0,2901000,-4691.570751302399
MADDPG,0,2902000,-4676.95300805856
MADDPG,0,2903000,-4653.404819243173
MADDPG,0,2904000,-4692.973737207797
MADDPG,0,2905000,-4682.385937700527
MADDPG,0,2906000,-4717.082235444163
MADDPG,0,2907000,-4666.395823044773
MADDPG,0,2908000,-4700.61608238265
MADDPG,0,2909000,-4698.093593491686
MADDPG,0,2910000,-4686.980989417517
MADDPG,0,2911000,-4711.529154106438
MADDPG,0,2912000,-4694.463047545072
MADDPG,0,2913000,-4682.0546986608915
MADDPG,0,2914000,-4646.188638754224
MADDPG,0,2915000,-4684.980205412365
MADDPG,0,2916000,-4678.937901195537
MADDPG,0,2917000,-4701.502919576923
MADDPG,0,2918000,-4688.877338634262
MADDPG,0,2919000,-4689.07339671233
MADDPG,0,2920000,-4672.669369769742
MADDPG,0,2921000,-4678.693853463763
MADDPG,0,2922000,-4665.240795541612
MADDPG,0,2923000,-4701.7270424055805
MADDPG,0,2924000,-4680.16949051643
MADDPG,0,2925000,-4704.3336527636575
MADDPG,0,2926000,-4678.386862952905
MADDPG,0,2927000,-4669.554324423446
MADDPG,0,2928000,-4687.990819253701
MADDPG,0,2929000,-4668.180162334764
MADDPG,0,2930000,-4694.352236013393
MADDPG,0,2931000,-4656.434324491643
MADDPG,0,2932000,-4684.233147329227
MADDPG,0,2933000,-4685.156082912716
MADDPG,0,2934000,-4710.024646805943
MADDPG,0,2935000,-4715.51973030896
MADDPG,0,2936000,-4713.752821865062
MADDPG,0,2937000,-4662.0155306554925
MADDPG,0,2938000,-4708.356000233639
MADDPG,0,2939000,-4679.122514274558
MADDPG,0,2940000,-4685.388199848094
MADDPG,0,2941000,-4693.148436941491
MADDPG,0,2942000,-4683.70489519885
MADDPG,0,2943000,-4715.790536239056
MADDPG,0,2944000,-4689.946035609012
MADDPG,0,2945000,-4645.244811650081
MADDPG,0,2946000,-4719.807964963794
MADDPG,0,2947000,-4719.368511887073
MADDPG,0,2948000,-4669.781315434959
MADDPG,0,2949000,-4681.551130228713
MADDPG,0,2950000,-4691.60818321037
MADDPG,0,2951000,-4673.061771014724
MADDPG,0,2952000,-4706.008957149086
MADDPG,0,2953000,-4662.6333257165315
MADDPG,0,2954000,-4681.502788661711
MADDPG,0,2955000,-4668.992354452726
MADDPG,0,2956000,-4665.129190916216
MADDPG,0,2957000,-4682.129320963663
MADDPG,0,2958000,-4676.949920903248
MADDPG,0,2959000,-4698.824185650279
MADDPG,0,2960000,-4676.591514275582
MADDPG,0,2961000,-4680.445564717913
MADDPG,0,2962000,-4688.612309573934
MADDPG,0,2963000,-4672.8736593658205
MADDPG,0,2964000,-4689.583621523136
MADDPG,0,2965000,-4696.489329518906
MADDPG,0,2966000,-4702.279856840473
MADDPG,0,2967000,-4666.274561969526
MADDPG,0,2968000,-4692.998784939442
MADDPG,0,2969000,-4702.4109333638135
MADDPG,0,2970000,-4691.772265663211
MADDPG,0,2971000,-4687.241391185472
MADDPG,0,2972000,-4678.227309924308
MADDPG,0,2973000,-4722.605533928503
MADDPG,0,2974000,-4724.705186191868
MADDPG,0,2975000,-4678.620747623669
MADDPG,0,2976000,-4676.692378099131
MADDPG,0,2977000,-4699.258709687417
MADDPG,0,2978000,-4678.172637209083
MADDPG,0,2979000,-4706.845275707011
MADDPG,0,2980000,-4700.19998674276
MADDPG,0,2981000,-4688.424413670455
MADDPG,0,2982000,-4688.157495130508
MADDPG,0,2983000,-4706.720853951148
MADDPG,0,2984000,-4690.658960692138
MADDPG,0,2985000,-4700.516820449669
MADDPG,0,2986000,-4667.24341431367
MADDPG,0,2987000,-4728.288952208328
MADDPG,0,2988000,-4686.769686996138
MADDPG,0,2989000,-4709.642273925567
MADDPG,0,2990000,-4721.884848568488
MADDPG,0,2991000,-4700.604250744018
MADDPG,0,2992000,-4665.554973594933
MADDPG,0,2993000,-4684.198194381907
MADDPG,0,2994000,-4658.312869153088
MADDPG,0,2995000,-4659.058945580823
MADDPG,0,2996000,-4683.502102667675
MADDPG,0,2997000,-4718.765088481579
MADDPG,0,2998000,-4680.003670734851
MADDPG,0,2999000,-4684.528457089088
MADDPG,0,3000000,-4709.668478265752
MADDPG,0,3001000,-4697.499033823419
MADDPG,0,3002000,-4700.3466552797845
MADDPG,0,3003000,-4706.06161368638
MADDPG,0,3004000,-4658.8742702133295
MADDPG,0,3005000,-4678.136385851681
MADDPG,0,3006000,-4715.0844752913035
MADDPG,0,3007000,-4683.140920168576
MADDPG,0,3008000,-4666.562440320919
MADDPG,0,3009000,-4662.212703914312
MADDPG,0,3010000,-4718.10544162978
MADDPG,0,3011000,-4647.971311363319
MADDPG,0,3012000,-4686.942956307059
MADDPG,0,3013000,-4708.435832746487
MADDPG,0,3014000,-4729.02962982386
MADDPG,0,3015000,-4700.647878788285
MADDPG,0,3016000,-4677.429302020607
MADDPG,0,3017000,-4704.690859616686
MADDPG,0,3018000,-4693.233366163805
MADDPG,0,3019000,-4684.62278232205
MADDPG,0,3020000,-4679.0129353378525
MADDPG,0,3021000,-4682.637737036856
MADDPG,0,3022000,-4730.716763681563
MADDPG,0,3023000,-4671.759171798274
MADDPG,0,3024000,-4658.826554097846
MADDPG,0,3025000,-4703.348357243619
MADDPG,0,3026000,-4662.231145267921
MADDPG,0,3027000,-4671.83259643115
MADDPG,0,3028000,-4685.884946850318
MADDPG,0,3029000,-4702.582254190048
MADDPG,0,3030000,-4688.865685164463
MADDPG,0,3031000,-4683.059231461118
MADDPG,0,3032000,-4669.252077374838
MADDPG,0,3033000,-4684.320620264703
MADDPG,0,3034000,-4679.341073851421
MADDPG,0,3035000,-4711.52027955902
MADDPG,0,3036000,-4690.4568797510265
MADDPG,0,3037000,-4683.149530675819
MADDPG,0,3038000,-4663.893970083805
MADDPG,0,3039000,-4671.35352572623
MADDPG,0,3040000,-4664.932827499424
MADDPG,0,3041000,-4685.834515101026
MADDPG,0,3042000,-4729.832114705017
MADDPG,0,3043000,-4723.577453221363
MADDPG,0,3044000,-4681.439731903263
MADDPG,0,3045000,-4710.599109018414
MADDPG,0,3046000,-4686.943279315583
MADDPG,0,3047000,-4713.920343095281
MADDPG,0,3048000,-4704.6907394336495
MADDPG,0,3049000,-4686.800923167127
MADDPG,0,3050000,-4660.296706377171
MADDPG,0,3051000,-4699.946195835277
MADDPG,0,3052000,-4716.834943758617
MADDPG,0,3053000,-4687.154779968651
MADDPG,0,3054000,-4684.557976317078
MADDPG,0,3055000,-4686.888393403753
MADDPG,0,3056000,-4681.222891973022
MADDPG,0,3057000,-4744.051032405408
MADDPG,0,3058000,-4696.995144576158
MADDPG,0,3059000,-4690.194057485373
MADDPG,0,3060000,-4734.863191588213
MADDPG,0,3061000,-4700.591960313034
MADDPG,0,3062000,-4651.910085851079
MADDPG,0,3063000,-4675.781487425314
MADDPG,0,3064000,-4692.30345068762
MADDPG,0,3065000,-4667.4611377014035
MADDPG,0,3066000,-4702.247728895849
MADDPG,0,3067000,-4651.97676640571
MADDPG,0,3068000,-4711.775465863883
MADDPG,0,3069000,-4649.1159551169
MADDPG,0,3070000,-4678.183634479971
MADDPG,0,3071000,-4686.127598857834
MADDPG,0,3072000,-4714.34957189167
MADDPG,0,3073000,-4676.4216265478235
MADDPG,0,3074000,-4682.088072508172
MADDPG,0,3075000,-4683.266641850686
MADDPG,0,3076000,-4700.201496699647
MADDPG,0,3077000,-4687.895487345564
MADDPG,0,3078000,-4673.002206567868
MADDPG,0,3079000,-4673.986225852251
MADDPG,0,3080000,-4707.943872352265
MADDPG,0,3081000,-4694.726196464091
MADDPG,0,3082000,-4678.957807854767
MADDPG,0,3083000,-4737.640970294864
MADDPG,0,3084000,-4651.362450459807
MADDPG,0,3085000,-4696.186280756159
MADDPG,0,3086000,-4680.9385482152165
MADDPG,0,3087000,-4677.344935359221
MADDPG,0,3088000,-4705.849726278823
MADDPG,0,3089000,-4722.056556801625
MADDPG,0,3090000,-4719.974328198107
MADDPG,0,3091000,-4667.408242009021
MADDPG,0,3092000,-4676.531049431728
MADDPG,0,3093000,-4649.979092274616
MADDPG,0,3094000,-4693.823435538188
MADDPG,0,3095000,-4690.737694370127
MADDPG,0,3096000,-4693.138796332648
MADDPG,0,3097000,-4662.913015718206
MADDPG,0,3098000,-4680.05848996471
MADDPG,0,3099000,-4718.388263146429
MADDPG,0,3100000,-4656.736486351594
MADDPG,0,3101000,-4669.050454342071
MADDPG,0,3102000,-4668.158536440726
MADDPG,0,3103000,-4682.19581079006
MADDPG,0,3104000,-4696.049931823205
MADDPG,0,3105000,-4733.233086779191
MADDPG,0,3106000,-4683.870118786368
MADDPG,0,3107000,-4680.253601266071
MADDPG,0,3108000,-4700.941546569905
MADDPG,0,3109000,-4675.582100921152
MADDPG,0,3110000,-4706.414456770895
MADDPG,0,3111000,-4682.578685518104
MADDPG,0,3112000,-4664.692708331404
MADDPG,0,3113000,-4720.424469703035
MADDPG,0,3114000,-4692.730769426225
MADDPG,0,3115000,-4681.197238863507
MADDPG,0,3116000,-4674.082879575649
MADDPG,0,3117000,-4719.511832119934
MADDPG,0,3118000,-4664.087284561582
MADDPG,0,3119000,-4662.821633118233
MADDPG,0,3120000,-4680.143882874415
MADDPG,0,3121000,-4657.545350665489
MADDPG,0,3122000,-4697.987125173117
MADDPG,0,3123000,-4675.468358680194
MADDPG,0,3124000,-4717.115824413355
MADDPG,0,3125000,-4666.426642395944
MADDPG,0,3126000,-4697.927955134074
MADDPG,0,3127000,-4696.489746611893
MADDPG,0,3128000,-4693.59423904732
MADDPG,0,3129000,-4678.0204916391185
MADDPG,0,3130000,-4652.860830517726
MADDPG,0,3131000,-4696.6829728588245
MADDPG,0,3132000,-4666.246872134854
MADDPG,0,3133000,-4638.901088441882
MADDPG,0,3134000,-4729.328225447384
MADDPG,0,3135000,-4726.203927636584
MADDPG,0,3136000,-4664.461226335321
MADDPG,0,3137000,-4712.266300304065
MADDPG,0,3138000,-4667.74231509487
MADDPG,0,3139000,-4665.834364659393
MADDPG,0,3140000,-4687.975957189982
MADDPG,0,3141000,-4663.361614127258
MADDPG,0,3142000,-4701.668941581624
MADDPG,0,3143000,-4656.843011464341
MADDPG,0,3144000,-4674.07155155949
MADDPG,0,3145000,-4713.762684074737
MADDPG,0,3146000,-4681.276133085256
MADDPG,0,3147000,-4725.0460014538085
MADDPG,0,3148000,-4683.560322531256
MADDPG,0,3149000,-4729.986218206932
MADDPG,0,3150000,-4724.695989023347
MADDPG,0,3151000,-4727.481168384444
MADDPG,0,3152000,-4657.631440530368
MADDPG,0,3153000,-4665.753202067981
MADDPG,0,3154000,-4695.130179829178
MADDPG,0,3155000,-4656.136334652114
MADDPG,0,3156000,-4715.499683602097
MADDPG,0,3157000,-4665.475083049913
MADDPG,0,3158000,-4675.624104875574
MADDPG,0,3159000,-4711.637936349401
MADDPG,0,3160000,-4702.981284715338
MADDPG,0,3161000,-4656.614263641691
MADDPG,0,3162000,-4677.622286182899
MADDPG,0,3163000,-4672.596612298867
MADDPG,0,3164000,-4675.592393866695
MADDPG,0,3165000,-4708.886201906034
MADDPG,0,3166000,-4670.992585164216
MADDPG,0,3167000,-4638.021863848962
MADDPG,0,3168000,-4686.266177196203
MADDPG,0,3169000,-4703.134461986505
MADDPG,0,3170000,-4735.206143043636
MADDPG,0,3171000,-4698.763798214483
MADDPG,0,3172000,-4685.770891999087
MADDPG,0,3173000,-4697.98120889198
MADDPG,0,3174000,-4682.661987369884
MADDPG,0,3175000,-4678.407644065297
MADDPG,0,3176000,-4718.734207748807
MADDPG,0,3177000,-4674.641097569316
MADDPG,0,3178000,-4682.158599154682
MADDPG,0,3179000,-4710.796947176674
MADDPG,0,3180000,-4708.950984738628
MADDPG,0,3181000,-4695.308386659267
MADDPG,0,3182000,-4652.581968606529
MADDPG,0,3183000,-4707.645996645512
MADDPG,0,3184000,-4668.500391696216
MADDPG,0,3185000,-4696.387134013996
MADDPG,0,3186000,-4664.198384756304
MADDPG,0,3187000,-4694.501276086325
MADDPG,0,3188000,-4686.916435799455
MADDPG,0,3189000,-4669.593925301521
MADDPG,0,3190000,-4672.732598527117
MADDPG,0,3191000,-4667.856171348826
MADDPG,0,3192000,-4737.722961974464
